Longitud,Latitud,CVE_AGEB,O3_por_ageb_0,O3_por_ageb_1,O3_por_ageb_7,O3_por_ageb_8,O3_por_ageb_9,O3_por_ageb_10,O3_por_ageb_11,O3_por_ageb_12,O3_por_ageb_13,O3_por_ageb_14,O3_por_ageb_15,O3_por_ageb_16,O3_por_ageb_17,O3_por_ageb_18,O3_por_ageb_19,O3_por_ageb_20,O3_por_ageb_21,O3_por_ageb_22,O3_por_ageb_23
-99.29731382539909,19.4962158548138,1050,33.19877369489953,31.912887823130422,46.38531269744172,54.025693726058904,55.721515182921216,56.39975782707566,55.9103528345154,53.249108719249364,49.67286733311033,47.69818559493393,46.95071717706142,46.497709849344155,46.670262865305126,46.63761794489122,45.64684683320753,42.813662654869646,39.24727034296494,36.9554629304036,35.05821039291992
-99.3189945874741,19.4609420498553,107A,30.047348424754805,28.607566541787055,37.59662403415915,44.40756662151609,47.31941280984297,49.804753323340854,50.69705641824649,49.4701672969547,47.31072064148288,46.07191667243622,45.361831349041815,44.64371116895074,44.23371408464996,43.622133185271565,42.40720206315612,39.764834567574795,36.50211369905023,34.24239077025226,32.16562997409191
-98.97422575296308,19.4671035311118,0438,38.8146048873213,37.80398332599239,54.478713014479595,62.90559002710901,65.18279441030288,63.891657807183755,60.79043856752341,55.21865832422853,50.17806702344444,47.648500526561854,46.889540446217296,47.42556625632306,49.10264126195514,50.83069042856797,51.89296177064104,48.534732391421336,43.99666933190641,41.647251877570795,40.25271241542018
-99.3102758991692,19.514040865097602,1099,33.19877369489953,31.912887823130422,46.38531269744172,54.025693726058904,55.721515182921216,56.39975782707566,55.9103528345154,53.249108719249364,49.67286733311033,47.69818559493393,46.95071717706142,46.497709849344155,46.670262865305126,46.63761794489122,45.64684683320753,42.813662654869646,39.24727034296494,36.9554629304036,35.05821039291992
-98.8889528865753,19.4532135207735,1101,38.814604887321295,37.80398332599239,54.478713014479595,62.905590027109014,65.18279441030288,63.891657807183755,60.79043856752341,55.21865832422853,50.17806702344444,47.648500526561854,46.889540446217296,47.42556625632306,49.10264126195514,50.83069042856797,51.892961770641044,48.53473239142134,43.99666933190642,41.6472518775708,40.25271241542018
-99.36553379881211,19.4495475382929,1065,30.047348424754805,28.60756654178705,37.59662403415915,44.40756662151609,47.31941280984298,49.80475332334086,50.69705641824649,49.4701672969547,47.31072064148288,46.07191667243622,45.36183134904181,44.64371116895074,44.233714084649954,43.622133185271565,42.407202063156106,39.764834567574795,36.502113699050234,34.24239077025226,32.16562997409191
-98.85305014136159,19.4647590087337,1116,38.814604887321295,37.80398332599239,54.478713014479595,62.905590027109014,65.18279441030288,63.891657807183755,60.79043856752341,55.21865832422853,50.17806702344444,47.648500526561854,46.889540446217296,47.42556625632306,49.10264126195514,50.83069042856797,51.892961770641044,48.53473239142134,43.99666933190642,41.6472518775708,40.25271241542018
-99.0088509157822,19.4244149100512,1842,38.814604887321295,37.80398332599239,54.478713014479595,62.905590027109014,65.18279441030286,63.89165780718377,60.7904385675234,55.21865832422853,50.17806702344444,47.64850052656185,46.889540446217296,47.42556625632306,49.10264126195515,50.83069042856797,51.89296177064104,48.53473239142133,43.99666933190641,41.6472518775708,40.25271241542018
-98.834873970013,19.504728904659103,0419,38.8146048873213,37.80398332599239,54.478713014479595,62.905590027109014,65.18279441030286,63.891657807183755,60.79043856752341,55.21865832422853,50.17806702344445,47.648500526561854,46.889540446217296,47.42556625632305,49.10264126195514,50.83069042856796,51.89296177064104,48.534732391421336,43.99666933190641,41.64725187757081,40.25271241542018
-99.0354900479537,19.453643791342603,1734,38.868255407586894,37.90646685565915,55.44559618376268,63.99582486340083,65.88114671643297,64.42642774193887,61.484157300152646,55.95669055758723,50.74480082290738,48.190155681408086,47.46690006389949,47.97940425242685,49.67334849819827,51.10061291173793,52.02275669793055,48.55905780379023,44.03858604979736,41.679651181580454,40.22556573844142
-98.7862497564786,19.4368853409261,0457,38.814604887321295,37.80398332599239,54.478713014479595,62.905590027109014,65.18279441030286,63.891657807183755,60.79043856752341,55.21865832422852,50.17806702344445,47.64850052656185,46.889540446217296,47.42556625632306,49.10264126195514,50.83069042856797,51.892961770641044,48.53473239142133,43.99666933190642,41.6472518775708,40.25271241542018
-98.9235478620347,19.5926164919562,0093,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.1104159737808,65.40306791846834,61.53562407508515,55.35424489246025,49.323882236689286,46.47118499839886,46.11139199172475,47.0262594429455,49.55120498587739,51.68467497032945,53.16604289572033,49.73745733859072,44.88686576900244,42.351321721912456,40.63157490926591
-99.3587948486381,19.6452048082364,0490,36.85527873890093,35.254966864452655,53.17853691346623,62.380691985385546,63.406486958163015,62.578332024667134,60.431331689485646,55.69374641943314,50.813952092219765,48.55826179254807,47.95920968206864,48.015505598679994,49.286848735658204,50.33374086833208,50.811519598865516,47.374897820351585,42.86815147869756,40.555668342138944,38.68740474848642
-98.912895418839,19.6034237843435,0106,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.1104159737808,65.40306791846834,61.53562407508515,55.35424489246025,49.323882236689286,46.47118499839886,46.11139199172475,47.0262594429455,49.55120498587739,51.68467497032945,53.16604289572033,49.73745733859072,44.88686576900244,42.351321721912456,40.63157490926591
-99.2787442253112,19.6284875494849,1338,38.147831493952964,36.73623745747569,55.81645803761729,65.53235678974472,66.80579091927585,65.02109605717493,61.76154093600826,55.96676535388582,50.32408848568425,47.62912784693499,47.20127067601821,47.66785694784181,49.52334987622929,51.07908174094514,51.82161304637227,48.467055861345074,43.86916171821047,41.534626350998145,39.77821981760994
-98.9929881704101,19.5250204238346,0104,39.09522280963663,38.001244949317844,57.3221795705316,67.15244456254072,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839887,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032946,53.166042895720324,49.73745733859073,44.88686576900243,42.35132172191245,40.63157490926591
-98.9508836090342,19.5523432468007,0195,39.095222809636624,38.001244949317844,57.32217957053159,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839887,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032946,53.16604289572033,49.73745733859073,44.88686576900245,42.351321721912456,40.63157490926591
-99.43105781305158,19.1252235213846,0118,29.76673050243948,28.4103049184616,34.75315747810714,40.160712086084374,44.391791246365024,48.29334321205628,49.95187091068473,49.33458072872297,48.16490542823804,47.2492322005992,46.13997980353436,45.04301798232829,43.78515036072772,42.76814864351007,41.13412093807682,38.562109620405394,35.611917261954204,33.538320925910604,31.786767480246176
-98.9042964230513,19.542205250035103,0208,39.095222809636624,38.001244949317844,57.32217957053159,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839887,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032946,53.16604289572033,49.73745733859073,44.88686576900245,42.351321721912456,40.63157490926591
-99.34143685358309,19.1223323259008,0137,29.76673050243948,28.4103049184616,34.75315747810714,40.160712086084374,44.391791246365024,48.29334321205628,49.95187091068473,49.33458072872297,48.16490542823804,47.2492322005992,46.13997980353436,45.04301798232829,43.78515036072772,42.76814864351007,41.13412093807682,38.562109620405394,35.611917261954204,33.538320925910604,31.786767480246176
-99.3297356289686,19.5965249423866,0503,36.85527873890093,35.254966864452655,53.17853691346623,62.38069198538554,63.406486958163015,62.578332024667134,60.431331689485646,55.69374641943314,50.813952092219765,48.55826179254807,47.95920968206864,48.015505598679994,49.2868487356582,50.33374086833208,50.811519598865516,47.37489782035158,42.86815147869756,40.555668342138944,38.687404748486415
-99.40357000447771,19.202780966977,0103,30.047348424754805,28.60756654178705,37.59662403415915,44.40756662151609,47.319412809842966,49.804753323340854,50.69705641824648,49.47016729695469,47.31072064148288,46.07191667243622,45.36183134904181,44.64371116895074,44.23371408464996,43.622133185271565,42.40720206315611,39.764834567574795,36.50211369905023,34.24239077025226,32.1656299740919
-99.3802148621311,19.601364764476198,0486,33.97342006531987,32.28702325663046,47.9603596306849,56.42562376928791,57.41928372929312,56.51324507718155,54.77284189356728,51.055280618016965,47.23407339856503,45.747769731807786,45.64906126308293,45.993342478112616,47.0867875649586,47.95748013474706,48.07298446527791,44.68805329159868,40.303441974479036,37.94406612822549,35.88609350861756
-99.31018776500059,19.5914709515006,0876,36.85527873890093,35.254966864452655,53.17853691346623,62.380691985385546,63.406486958163015,62.578332024667134,60.431331689485646,55.69374641943314,50.813952092219765,48.55826179254807,47.95920968206864,48.015505598679994,49.286848735658204,50.33374086833208,50.811519598865516,47.374897820351585,42.86815147869756,40.555668342138944,38.68740474848642
-99.2821668730398,19.560707281086103,0683,36.85527873890093,35.254966864452655,53.17853691346623,62.38069198538554,63.406486958163015,62.578332024667134,60.431331689485646,55.69374641943314,50.813952092219765,48.55826179254807,47.95920968206864,48.015505598679994,49.2868487356582,50.33374086833208,50.811519598865516,47.37489782035158,42.86815147869756,40.555668342138944,38.687404748486415
-99.44416545476071,19.261167082040398,0103,30.047348424754805,28.60756654178705,37.59662403415915,44.40756662151609,47.319412809842966,49.804753323340854,50.69705641824648,49.47016729695469,47.31072064148288,46.07191667243622,45.36183134904181,44.64371116895074,44.23371408464996,43.622133185271565,42.40720206315611,39.764834567574795,36.50211369905023,34.24239077025226,32.1656299740919
-99.3235618771587,19.5438315212565,1889,36.85527873890093,35.254966864452655,53.178536913466225,62.380691985385546,63.406486958163015,62.578332024667134,60.43133168948563,55.69374641943314,50.81395209221976,48.55826179254807,47.95920968206864,48.015505598679994,49.286848735658204,50.33374086833208,50.81151959886552,47.374897820351585,42.86815147869756,40.555668342138944,38.687404748486415
-99.3778961229879,19.2581469820813,0156,30.047348424754805,28.60756654178705,37.59662403415915,44.40756662151609,47.319412809842966,49.804753323340854,50.69705641824648,49.47016729695469,47.31072064148288,46.07191667243622,45.36183134904181,44.64371116895074,44.23371408464996,43.622133185271565,42.40720206315611,39.764834567574795,36.50211369905023,34.24239077025226,32.1656299740919
-98.78541046917879,19.1898767179292,0112,34.38216290276378,33.632078062906,46.2993332480103,52.72331560272337,55.28289666254145,56.250680986690185,55.841575028054066,53.039563447516116,49.83363688198759,47.78878790842057,46.800633012005356,46.31856236652995,46.59547578835039,46.939170242371176,46.338140902133325,43.33677391339619,39.73470223761944,37.408800842607185,35.897556517198815
-99.3506334561647,19.0225207114188,0083,29.76673050243948,28.4103049184616,34.75315747810714,40.160712086084374,44.391791246365024,48.29334321205628,49.95187091068473,49.33458072872297,48.16490542823805,47.2492322005992,46.13997980353435,45.04301798232829,43.78515036072772,42.76814864351007,41.13412093807682,38.562109620405394,35.611917261954204,33.538320925910604,31.786767480246176
-99.1615279253104,19.568107255238303,1599,38.42781785555769,36.944886970334494,56.32906355338963,66.06168297135292,67.32880736096223,65.94797047705138,62.99297112526787,57.200112888133695,51.58410295472916,48.94985497147819,48.355326118390536,48.503066370746865,50.18592883877287,51.47381913370513,52.15354825280668,48.714510478687345,44.23665037570622,41.8977922195539,40.07975999802444
-99.10528154706681,19.5594523956108,1601,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.11041597378082,65.40306791846835,61.53562407508517,55.35424489246025,49.32388223668927,46.47118499839886,46.11139199172476,47.026259442945495,49.55120498587738,51.68467497032946,53.166042895720324,49.73745733859073,44.88686576900244,42.351321721912456,40.631574909265915
-99.4600899284736,19.2127416036099,0051,30.047348424754805,28.60756654178705,37.59662403415915,44.40756662151609,47.319412809842966,49.804753323340854,50.69705641824648,49.47016729695469,47.31072064148288,46.07191667243622,45.36183134904181,44.64371116895074,44.23371408464996,43.622133185271565,42.40720206315611,39.764834567574795,36.50211369905023,34.24239077025226,32.1656299740919
-99.10981219688641,19.6053798361316,0495,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.1104159737808,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839886,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032945,53.16604289572033,49.73745733859072,44.88686576900244,42.351321721912456,40.631574909265915
-99.4933013403331,19.4836932929173,010A,30.047348424754798,28.60756654178705,37.59662403415915,44.40756662151608,47.31941280984298,49.80475332334086,50.69705641824649,49.4701672969547,47.31072064148288,46.071916672436224,45.36183134904181,44.64371116895074,44.23371408464996,43.622133185271565,42.407202063156106,39.764834567574795,36.50211369905023,34.24239077025226,32.16562997409191
-98.8578840313721,19.224828587943698,0038,34.382162902763774,33.632078062906,46.2993332480103,52.72331560272337,55.28289666254145,56.250680986690185,55.841575028054066,53.03956344751611,49.83363688198759,47.788787908420574,46.800633012005356,46.31856236652996,46.5954757883504,46.939170242371176,46.33814090213333,43.336773913396186,39.73470223761944,37.408800842607185,35.897556517198815
-98.8684781873559,19.56188723533,0034,39.095222809636624,38.001244949317844,57.32217957053159,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839887,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032946,53.16604289572033,49.73745733859073,44.88686576900245,42.351321721912456,40.63157490926591
-99.16144979841542,19.687606917607,0225,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839887,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032946,53.166042895720324,49.73745733859072,44.88686576900244,42.351321721912456,40.631574909265915
-98.9199934436462,19.360170603998302,0251,36.02605498581753,35.266672563685475,48.98142362606672,56.20643389566309,59.51918879420047,60.157315131468664,58.79401376831496,54.93763209029407,50.90770077043888,48.32460594268848,47.04396738279071,46.75838236496723,47.31536990218958,48.00850273058746,47.760698177565175,44.8742450366623,41.29417359531977,39.024668184672436,37.55136463708107
-98.84054357337841,19.2748886530021,1057,34.38216290276378,33.632078062906,46.2993332480103,52.72331560272337,55.28289666254145,56.250680986690185,55.841575028054066,53.039563447516116,49.83363688198759,47.78878790842057,46.800633012005356,46.31856236652995,46.59547578835039,46.939170242371176,46.338140902133325,43.33677391339619,39.73470223761944,37.408800842607185,35.897556517198815
-98.7567696168507,19.2703333413003,1061,34.38216290276378,33.632078062906,46.2993332480103,52.72331560272337,55.28289666254145,56.250680986690185,55.841575028054066,53.03956344751611,49.83363688198759,47.78878790842057,46.800633012005356,46.31856236652996,46.5954757883504,46.939170242371176,46.33814090213333,43.33677391339619,39.73470223761944,37.408800842607185,35.897556517198815
-98.9236754049021,19.2080866189628,1042,33.43477158708011,32.36707057106385,44.79361171509598,51.10322782992735,53.978271608036486,55.86870912539679,56.06749188897717,53.65208390894168,50.83384313098256,48.94673075695668,47.890511696298816,46.96015987142627,46.5676206787023,46.33357701298686,44.99371105278527,42.06637243615054,38.716998186827475,36.59210547169288,35.04420142554285
-99.13501047802549,19.6657878166086,0513,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839887,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032946,53.166042895720324,49.73745733859072,44.88686576900244,42.351321721912456,40.631574909265915
-99.14835364385411,19.635094914200398,1472,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839886,46.11139199172475,47.0262594429455,49.55120498587739,51.68467497032946,53.166042895720324,49.73745733859072,44.88686576900244,42.351321721912456,40.631574909265915
-99.1104897974624,19.674097048199197,1792,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.1104159737808,65.40306791846834,61.53562407508515,55.35424489246025,49.323882236689286,46.47118499839886,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032945,53.16604289572033,49.73745733859072,44.88686576900244,42.351321721912456,40.63157490926591
-98.881231363139,19.580117368537,0084,39.095222809636624,38.001244949317844,57.32217957053159,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839887,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032946,53.16604289572033,49.73745733859073,44.88686576900245,42.351321721912456,40.63157490926591
-99.13313211821409,19.6460637636905,1383,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839886,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032946,53.166042895720324,49.73745733859072,44.88686576900244,42.351321721912456,40.63157490926591
-98.86405897472342,19.4024681403372,0151,38.814604887321295,37.80398332599239,54.478713014479595,62.905590027109014,65.18279441030286,63.891657807183755,60.79043856752341,55.21865832422852,50.17806702344444,47.64850052656185,46.889540446217296,47.42556625632306,49.10264126195514,50.83069042856797,51.892961770641044,48.53473239142134,43.99666933190642,41.6472518775708,40.25271241542018
-99.1424356535718,19.5939688038074,1487,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.11041597378082,65.40306791846835,61.53562407508515,55.35424489246025,49.32388223668927,46.47118499839886,46.11139199172475,47.026259442945495,49.55120498587738,51.68467497032946,53.166042895720324,49.73745733859073,44.88686576900244,42.351321721912456,40.631574909265915
-98.89346400960241,19.5431964762752,0129,39.095222809636624,38.001244949317844,57.32217957053159,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839887,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032946,53.16604289572033,49.73745733859073,44.88686576900245,42.351321721912456,40.63157490926591
-98.9529043845571,19.4548628415915,047A,38.8146048873213,37.80398332599239,54.478713014479595,62.90559002710901,65.18279441030288,63.891657807183755,60.79043856752341,55.21865832422853,50.17806702344444,47.648500526561854,46.889540446217296,47.42556625632306,49.10264126195514,50.83069042856797,51.89296177064104,48.534732391421336,43.99666933190641,41.647251877570795,40.25271241542018
-98.95839924332891,19.401055447881202,1228,36.026054985817524,35.26667256368548,48.98142362606672,56.20643389566309,59.51918879420046,60.157315131468664,58.79401376831496,54.93763209029408,50.90770077043887,48.32460594268847,47.04396738279072,46.75838236496723,47.31536990218958,48.00850273058746,47.76069817756517,44.874245036662295,41.29417359531976,39.024668184672436,37.55136463708107
-99.0836430875013,19.586847992579,2678,39.095222809636624,38.001244949317844,57.3221795705316,67.15244456254074,68.1104159737808,65.40306791846834,61.53562407508515,55.35424489246025,49.32388223668928,46.47118499839886,46.11139199172475,47.0262594429455,49.55120498587738,51.68467497032945,53.16604289572033,49.73745733859072,44.88686576900244,42.351321721912456,40.631574909265915
-99.0023061969055,19.5700752006365,2682,39.095222809636624,38.00124494931785,57.3221795705316,67.15244456254074,68.1104159737808,65.40306791846834,61.53562407508515,55.35424489246025,49.323882236689286,46.47118499839886,46.11139199172475,47.026259442945495,49.55120498587739,51.68467497032946,53.16604289572033,49.73745733859072,44.88686576900244,42.351321721912456,40.63157490926591
-99.01978520296049,19.6961159007581,0857,39.095222809636624,38.001244949317844,57.32217957053159,67.15244456254074,68.11041597378082,65.40306791846834,61.53562407508517,55.35424489246025,49.32388223668928,46.47118499839886,46.11139199172475,47.026259442945495,49.55120498587738,51.68467497032946,53.16604289572033,49.73745733859072,44.88686576900244,42.351321721912456,40.63157490926591
-99.3268986681918,19.3969937627813,0172,30.047348424754805,28.60756654178705,37.59662403415915,44.40756662151609,47.31941280984298,49.80475332334086,50.69705641824649,49.4701672969547,47.31072064148288,46.07191667243622,45.36183134904181,44.64371116895074,44.233714084649954,43.622133185271565,42.407202063156106,39.764834567574795,36.502113699050234,34.24239077025226,32.16562997409191
-98.9620276016642,19.6763612492778,0861,39.095222809636624,38.00124494931785,57.3221795705316,67.15244456254074,68.1104159737808,65.40306791846834,61.53562407508515,55.35424489246025,49.323882236689286,46.47118499839886,46.11139199172475,47.026259442945495,49.55120498587739,51.68467497032946,53.16604289572033,49.73745733859072,44.88686576900244,42.351321721912456,40.63157490926591
-99.3708176213655,19.3656387404965,0168,30.047348424754805,28.60756654178705,37.59662403415915,44.40756662151609,47.31941280984297,49.80475332334086,50.69705641824649,49.4701672969547,47.31072064148288,46.07191667243622,45.36183134904181,44.64371116895074,44.233714084649954,43.622133185271565,42.407202063156106,39.764834567574795,36.502113699050234,34.24239077025226,32.16562997409191
-99.37262466034241,19.5674250107113,0057,32.835898326258565,31.144877304093956,43.093913422572015,51.106722752962014,52.98301842594538,53.53909599905595,52.693481217454924,49.75119353088915,46.58108689448845,45.3958112563096,45.2074044124684,45.310895060306564,46.02098544441552,46.444320883252075,46.539465656231975,43.425321922333836,39.204609435636876,36.86497446315062,34.86697775243102
-99.4698511669051,19.5485354315471,0042,30.047348424754805,28.60756654178705,37.59662403415914,44.40756662151609,47.31941280984297,49.80475332334086,50.69705641824649,49.4701672969547,47.31072064148288,46.07191667243622,45.36183134904181,44.64371116895074,44.233714084649954,43.622133185271565,42.40720206315611,39.764834567574795,36.50211369905023,34.24239077025226,32.1656299740919
-98.829776578002,19.3524270789365,0711,36.95005254154049,35.9333275028132,50.87566492059204,58.40112340290404,60.496685669933804,59.56095309739477,57.18111784124918,52.50143863458585,48.3026470069414,46.15608898253056,45.733149937533035,46.23081034120037,47.736366239689374,49.210069806487795,49.97728706050212,46.565810219291535,42.15304598537495,39.83284143701134,38.35507242239637
-98.88102757305158,19.301632013972,1531,34.38216290276378,33.632078062906,46.2993332480103,52.72331560272337,55.28289666254145,56.250680986690185,55.841575028054066,53.039563447516116,49.83363688198759,47.78878790842057,46.800633012005356,46.31856236652995,46.59547578835039,46.939170242371176,46.338140902133325,43.33677391339619,39.73470223761944,37.408800842607185,35.897556517198815
-98.77887675632441,19.3580874410147,0726,36.95005254154048,35.933327502813206,50.87566492059204,58.40112340290404,60.496685669933804,59.56095309739477,57.18111784124918,52.50143863458585,48.3026470069414,46.15608898253056,45.73314993753304,46.23081034120037,47.73636623968937,49.21006980648779,49.97728706050212,46.56581021929153,42.15304598537495,39.83284143701133,38.35507242239637
-99.4542521904505,19.443916826313398,0062,30.047348424754798,28.60756654178705,37.59662403415915,44.40756662151608,47.31941280984298,49.80475332334086,50.69705641824649,49.4701672969547,47.31072064148288,46.071916672436224,45.36183134904181,44.64371116895074,44.23371408464996,43.622133185271565,42.407202063156106,39.764834567574795,36.50211369905023,34.24239077025226,32.16562997409191
