CVE_AGEB,O3_por_ageb_0,O3_por_ageb_1,O3_por_ageb_7,O3_por_ageb_8,O3_por_ageb_9,O3_por_ageb_10,O3_por_ageb_11,O3_por_ageb_12,O3_por_ageb_13,O3_por_ageb_14,O3_por_ageb_15,O3_por_ageb_16,O3_por_ageb_17,O3_por_ageb_18,O3_por_ageb_19,O3_por_ageb_20,O3_por_ageb_21,O3_por_ageb_22,O3_por_ageb_23
1059,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
1082,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
110A,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
1186,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
1190,13.250806794841207,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.333333333333336,47.333333333333336,46.666666666666664,45.0,43.333333333333336,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
0421,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
3816,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
2080,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
0099,13.622687141149592,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
0239,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
0718,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
2945,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
3197,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
345A,13.622687141149592,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3464,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3534,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
4890,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
0224,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
4994,13.622687141149594,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
4903,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3604,13.622687141149592,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3888,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
1025,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
4975,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
4640,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
181A,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
0489,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
0506,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
0544,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
1932,13.382972387544324,27.0,36.0,42.333333333333336,45.666666666666664,48.333333333333336,50.666666666666664,50.333333333333336,48.333333333333336,47.333333333333336,46.333333333333336,45.0,43.333333333333336,41.333333333333336,39.0,35.333333333333336,32.0,29.666666666666668,26.55602716468637
2004,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
2023,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
295A,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
4848,13.622687141149592,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
2502,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
256A,13.622687141149592,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
2659,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
2790,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
2803,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
2907,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
3411,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
402A,13.622687141149594,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
4053,13.622687141149592,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
434A,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
4388,13.103340258750224,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.0,47.0,46.0,44.666666666666664,43.0,40.666666666666664,38.666666666666664,35.0,31.666666666666668,29.333333333333332,26.55602716468637
4477,13.622687141149594,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
4528,13.622687141149594,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
4689,13.622687141149592,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
2589,13.622687141149592,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
0949,13.382972387544324,27.0,36.0,42.333333333333336,45.666666666666664,48.333333333333336,50.666666666666664,50.333333333333336,48.333333333333336,47.333333333333336,46.333333333333336,45.0,43.333333333333336,41.333333333333336,39.0,35.333333333333336,32.0,29.666666666666668,26.55602716468637
3695,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3835,13.622687141149594,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3750,13.622687141149592,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3869,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
2076,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
2339,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
2343,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
3854,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3587,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
4373,13.622687141149594,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
4509,13.622687141149594,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
0578,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
0756,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
0205,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3286,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
1114,13.250806794841207,27.0,36.0,42.333333333333336,45.333333333333336,48.0,50.333333333333336,50.0,48.333333333333336,47.333333333333336,46.666666666666664,45.0,43.333333333333336,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3040,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
3500,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
3977,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
4918,13.115604046867704,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,39.0,35.0,31.666666666666668,29.666666666666668,26.55602716468637
4462,13.622687141149594,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.0,46.666666666666664,45.666666666666664,44.333333333333336,43.0,41.0,38.666666666666664,35.0,31.666666666666668,29.666666666666668,26.55602716468637
1716,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
1720,13.739130352738435,27.0,36.0,42.333333333333336,45.666666666666664,48.0,50.333333333333336,50.0,48.333333333333336,47.0,46.0,44.666666666666664,43.333333333333336,41.0,39.0,35.333333333333336,31.666666666666668,29.666666666666668,26.55602716468637
0399,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0666,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0454,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0469,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0115,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0261,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0365,16.875890696224612,24.0,28.0,32.333333333333336,36.333333333333336,41.0,45.0,47.0,47.666666666666664,48.333333333333336,48.333333333333336,45.0,42.333333333333336,38.333333333333336,34.333333333333336,31.0,28.666666666666668,26.666666666666668,25.333333333333332
0280,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0327,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0721,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0736,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0276,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0717,17.30596801484489,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.99984008954935,47.666666666666664,45.0,42.333333333333336,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.333333333333332
0100,16.875890696224612,24.0,28.0,32.333333333333336,36.333333333333336,41.0,45.0,47.0,47.666666666666664,48.333333333333336,48.333333333333336,45.0,42.333333333333336,38.333333333333336,34.333333333333336,31.0,28.666666666666668,26.666666666666668,25.333333333333332
0473,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
037A,15.694982926396547,23.666666666666668,27.333333333333332,31.666666666666668,35.666666666666664,40.666666666666664,45.0,47.333333333333336,48.0,48.333333333333336,48.333333333333336,45.0,42.333333333333336,38.333333333333336,34.0,30.666666666666668,28.333333333333332,26.666666666666668,25.0
044A,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0223,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0384,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0577,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0632,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0416,17.30596801484489,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.99984008954935,47.666666666666664,45.0,42.333333333333336,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.333333333333332
0609,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0613,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0628,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0651,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0702,17.30596801484489,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.99984008954935,47.666666666666664,45.0,42.333333333333336,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.333333333333332
0238,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0647,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0543,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
076A,17.305968014844886,24.0,28.0,32.333333333333336,36.333333333333336,41.0,45.0,47.0,47.666666666666664,48.99984008954935,47.666666666666664,44.666666666666664,42.0,38.333333333333336,34.333333333333336,31.0,28.666666666666668,26.666666666666668,25.666666666666668
0558,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0740,17.305968014844886,24.0,28.0,32.333333333333336,36.333333333333336,41.0,45.0,47.0,47.666666666666664,48.99984008954935,47.666666666666664,44.666666666666664,42.0,38.333333333333336,34.333333333333336,31.0,28.666666666666668,26.666666666666668,25.666666666666668
0492,16.875890696224612,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
0187,17.305968014844886,24.0,28.0,32.333333333333336,36.333333333333336,41.0,45.0,47.0,47.666666666666664,48.99984008954935,47.666666666666664,44.666666666666664,42.0,38.333333333333336,34.333333333333336,31.0,28.666666666666668,26.666666666666668,25.666666666666668
0191,17.305968014844886,24.0,28.0,32.333333333333336,36.333333333333336,41.0,45.0,47.0,47.666666666666664,48.99984008954935,47.666666666666664,44.666666666666664,42.0,38.333333333333336,34.333333333333336,31.0,28.666666666666668,26.666666666666668,25.666666666666668
0581,16.875890696224616,24.0,27.333333333333332,31.666666666666668,35.333333333333336,40.0,44.333333333333336,47.0,48.0,48.666666666666664,48.333333333333336,45.333333333333336,42.666666666666664,38.666666666666664,34.333333333333336,31.0,28.333333333333332,26.333333333333332,25.0
